Internal temperature area 1 (Celsius degree);Internal temperature area 2 (Celsius degree);External temperature (Celsius degree);HVAC power (kW);Date;Time
21.6;22.0;4.91;5.346;02/01/2022;20:45:00
21.5;21.5;4.99;5.624;02/01/2022;21:00:00
15.24;15.5;5.67;10.822;02/01/2022;21:15:00
21.5;22.0;4.91;6.447;02/01/2022;21:30:00
22.0;21.5;4.72;6.027;02/01/2022;21:45:00
20.5;20.5;4.53;5.483;02/01/2022;22:00:00
15.222;15.222;4.77;10.759;02/01/2022;22:15:00
21.5;15.222;4.41;6.396;02/01/2022;22:30:00
21.5;15.222;4.255;6.634;02/01/2022;22:45:00
21.5;15.222;4.26;5.922;02/01/2022;23:00:00
15.5;15.5;4.8;12.132;02/01/2022;23:15:00
21.333;22.5;4.53;5.905;02/01/2022;23:30:00
21.5;22.5;4.605;4.841;02/01/2022;23:45:00
16.0;16.0;4.68;8.77;03/01/2022;00:00:00
15.5;15.133;4.78;10.061;03/01/2022;00:15:00
21.333;22.0;4.12;4.376;03/01/2022;00:30:00
21.538;22.0;4.295;7.323;03/01/2022;00:45:00
19.1;15.5;4.47;8.589;03/01/2022;01:00:00
15.5;15.118;4.81;9.623;03/01/2022;01:15:00
21.5;22.0;4.46;5.33;03/01/2022;01:30:00
21.5;22.0;4.335;4.835;03/01/2022;01:45:00
14.6;14.211;4.21;7.618;03/01/2022;02:00:00
19.0;19.0;4.22;10.398;03/01/2022;02:15:00
21.5;22.5;4.22;5.447;03/01/2022;02:30:00
21.455;22.5;4.035;4.727;03/01/2022;02:45:00
15.0;15.24;4.01;10.828;03/01/2022;03:00:00
22.0;22.0;4.27;7.352;03/01/2022;03:15:00
21.5;22.0;3.75;5.59;03/01/2022;03:30:00
21.474;22.0;3.75;4.935;03/01/2022;03:45:00
14.778;15.0;3.75;12.259;03/01/2022;04:00:00
21.333;22.5;3.905;5.746;03/01/2022;04:15:00
21.5;22.5;3.71;4.796;03/01/2022;04:30:00
18.5;16.0;3.65;8.737;03/01/2022;04:45:00
16.579;16.188;3.61;8.277;03/01/2022;05:00:00
21.5;16.188;3.67;6.076;03/01/2022;05:15:00
21.471;16.188;3.61;5.012;03/01/2022;05:30:00
20.7;20.333;3.59;10.523;03/01/2022;05:45:00
16.0;16.0;3.46;13.89;03/01/2022;06:00:00
23.429;23.429;3.39;9.091;03/01/2022;06:15:00
23.429;23.429;3.2;7.629;03/01/2022;06:30:00
15.133;15.133;3.125;9.184;03/01/2022;06:45:00
17.5;17.5;3.06;13.802;03/01/2022;07:00:00
23.4;23.333;3.11;7.818;03/01/2022;07:15:00
23.4;23.333;3.2;7.617;03/01/2022;07:30:00
15.28;15.28;3.055;9.868;03/01/2022;07:45:00
22.5;22.5;3.43;13.189;03/01/2022;08:00:00
23.333;23.0;3.45;7.69;03/01/2022;08:15:00
23.333;23.0;3.31;7.612;03/01/2022;08:30:00
16.0;16.0;2.735;12.247;03/01/2022;08:45:00
24.0;24.4;2.16;11.029;03/01/2022;09:00:00
23.333;23.0;3.37;7.642;03/01/2022;09:15:00
20.5;21.0;3.37;8.017;03/01/2022;09:30:00
15.6;16.25;2.89;13.5;03/01/2022;09:45:00
15.6;24.5;2.88;9.426;03/01/2022;10:00:00
23.444;23.429;2.67;7.48;03/01/2022;10:15:00
16.0;16.0;2.9;9.425;03/01/2022;10:30:00
17.5;17.5;2.9;12.538;03/01/2022;10:45:00
23.333;24.5;2.88;8.287;03/01/2022;11:00:00
23.5;23.429;4.42;7.371;03/01/2022;11:15:00
15.429;15.429;3.58;9.411;03/01/2022;11:30:00
22.25;22.909;3.69;11.879;03/01/2022;11:45:00
22.25;24.333;3.97;6.982;03/01/2022;12:00:00
23.4;23.467;4.695;6.799;03/01/2022;12:15:00
17.875;18.471;5.42;12.661;03/01/2022;12:30:00
24.0;24.0;4.58;7.307;03/01/2022;12:45:00
23.5;24.0;4.72;6.326;03/01/2022;13:00:00
22.5;22.5;5.43;6.444;03/01/2022;13:15:00
17.083;17.577;4.59;10.97;03/01/2022;13:30:00
24.5;24.5;4.59;8.418;03/01/2022;13:45:00
24.5;24.5;4.72;5.776;03/01/2022;14:00:00
24.5;24.5;5.46;5.577;03/01/2022;14:15:00
20.5;20.5;4.6;5.88;03/01/2022;14:30:00
17.167;17.167;4.82;9.91;03/01/2022;14:45:00
17.167;24.5;5.0;7.358;03/01/2022;15:00:00
17.167;24.5;5.23;5.107;03/01/2022;15:15:00
23.469;23.481;4.78;4.981;03/01/2022;15:30:00
22.5;23.231;5.095;2.179;03/01/2022;15:45:00
22.5;22.5;5.13;2.667;03/01/2022;16:00:00
22.5;22.5;5.61;3.79;03/01/2022;16:15:00
22.0;22.5;5.61;3.551;03/01/2022;16:30:00
18.0;18.294;5.12;6.868;03/01/2022;16:45:00
22.0;22.0;5.13;3.833;03/01/2022;17:00:00
22.0;22.0;5.365;3.587;03/01/2022;17:15:00
22.0;22.0;5.1;3.762;03/01/2022;17:30:00
17.5;17.5;5.1;7.954;03/01/2022;17:45:00
17.5;22.5;5.22;4.246;03/01/2022;18:00:00
17.5;22.5;5.43;3.85;03/01/2022;18:15:00
17.5;17.5;5.26;4.713;03/01/2022;18:30:00
17.5;18.0;5.265;8.026;03/01/2022;18:45:00
21.5;22.0;5.35;4.028;03/01/2022;19:00:00
21.5;22.0;5.47;3.886;03/01/2022;19:15:00
16.294;16.8;5.48;4.954;03/01/2022;19:30:00
21.333;22.091;5.405;7.873;03/01/2022;19:45:00
21.5;22.091;5.41;4.195;03/01/2022;20:00:00
21.5;22.091;5.59;4.332;03/01/2022;20:15:00
18.148;17.5;5.49;7.287;03/01/2022;20:30:00
21.5;22.5;5.49;5.152;03/01/2022;20:45:00
21.6;22.5;5.49;4.052;03/01/2022;21:00:00
21.5;22.5;5.61;4.421;03/01/2022;21:15:00
17.0;17.5;5.47;8.397;03/01/2022;21:30:00
21.5;22.571;5.34;4.906;03/01/2022;21:45:00
21.4;21.5;5.4;4.153;03/01/2022;22:00:00
17.133;17.0;5.435;4.756;03/01/2022;22:15:00
19.1;18.0;5.44;8.632;03/01/2022;22:30:00
21.5;22.5;5.44;4.427;03/01/2022;22:45:00
21.5;22.5;5.57;4.514;03/01/2022;23:00:00
16.737;17.5;5.59;6.865;03/01/2022;23:15:00
22.0;22.5;5.57;5.902;03/01/2022;23:30:00
22.0;22.5;5.57;4.465;03/01/2022;23:45:00
21.5;22.5;5.57;4.223;04/01/2022;00:00:00
16.737;17.053;5.65;6.528;04/01/2022;00:15:00
21.667;22.0;5.62;7.069;04/01/2022;00:30:00
21.0;21.0;5.625;3.612;04/01/2022;00:45:00
21.526;22.0;5.62;5.487;04/01/2022;01:00:00
17.565;16.737;5.64;5.648;04/01/2022;01:15:00
22.0;22.5;5.66;7.231;04/01/2022;01:30:00
22.0;22.333;5.725;4.347;04/01/2022;01:45:00
22.0;22.333;5.8;4.457;04/01/2022;02:00:00
17.0;17.5;5.78;7.754;04/01/2022;02:15:00
17.0;22.5;5.65;5.267;04/01/2022;02:30:00
17.0;22.5;5.65;4.248;04/01/2022;02:45:00
21.429;22.5;5.65;3.97;04/01/2022;03:00:00
18.0;18.0;5.67;5.495;04/01/2022;03:15:00
16.667;17.182;5.66;7.663;04/01/2022;03:30:00
16.667;22.5;5.39;4.604;04/01/2022;03:45:00
16.667;22.5;5.54;4.34;04/01/2022;04:00:00
21.5;22.5;5.575;4.58;04/01/2022;04:15:00
17.0;17.0;5.59;7.339;04/01/2022;04:30:00
17.0;22.5;5.59;5.58;04/01/2022;04:45:00
21.5;22.5;5.59;4.201;04/01/2022;05:00:00
21.5;22.5;5.61;4.75;04/01/2022;05:15:00
17.0;17.0;5.54;7.929;04/01/2022;05:30:00
17.0;22.545;5.54;6.355;04/01/2022;05:45:00
22.667;22.545;5.54;6.428;04/01/2022;06:00:00
22.667;22.545;5.56;6.21;04/01/2022;06:15:00
16.5;16.5;5.52;10.795;04/01/2022;06:30:00
24.0;24.0;5.52;9.974;04/01/2022;06:45:00
23.4;24.0;5.52;6.911;04/01/2022;07:00:00
19.75;19.333;5.66;6.708;04/01/2022;07:15:00
19.0;19.5;5.75;11.069;04/01/2022;07:30:00
24.5;24.5;5.61;7.258;04/01/2022;07:45:00
23.333;23.4;5.59;5.94;04/01/2022;08:00:00
20.5;20.929;5.735;7.265;04/01/2022;08:15:00
24.167;23.833;5.88;9.83;04/01/2022;08:30:00
24.333;24.444;5.86;6.163;04/01/2022;08:45:00
24.333;24.444;5.9;5.061;04/01/2022;09:00:00
18.0;18.0;6.16;5.164;04/01/2022;09:15:00
20.5;21.636;6.04;10.695;04/01/2022;09:30:00
24.5;24.429;6.07;6.346;04/01/2022;09:45:00
24.5;24.429;6.26;4.8;04/01/2022;10:00:00
18.737;19.19;6.305;7.241;04/01/2022;10:15:00
24.5;24.5;6.44;8.977;04/01/2022;10:30:00
24.333;24.333;6.395;5.261;04/01/2022;10:45:00
24.333;24.333;6.38;4.415;04/01/2022;11:00:00
19.409;19.409;6.625;8.586;04/01/2022;11:15:00
19.409;19.409;6.43;7.232;04/01/2022;11:30:00
19.409;19.409;6.46;4.848;04/01/2022;11:45:00
20.0;22.333;6.48;4.983;04/01/2022;12:00:00
18.462;19.133;6.59;9.753;04/01/2022;12:15:00
18.462;24.5;6.63;6.487;04/01/2022;12:30:00
18.462;24.5;6.7;4.616;04/01/2022;12:45:00
23.5;23.479;6.76;4.488;04/01/2022;13:00:00
19.88;19.88;6.915;8.215;04/01/2022;13:15:00
24.0;24.556;6.84;7.664;04/01/2022;13:30:00
24.0;24.333;6.84;4.739;04/01/2022;13:45:00
22.0;22.0;6.84;4.511;04/01/2022;14:00:00
18.471;18.471;6.88;8.904;04/01/2022;14:15:00
24.5;24.5;6.85;6.292;04/01/2022;14:30:00
24.5;24.5;6.86;4.384;04/01/2022;14:45:00
17.929;18.545;6.85;4.7;04/01/2022;15:00:00
22.556;22.5;7.03;9.749;04/01/2022;15:15:00
24.429;24.4;7.02;5.602;04/01/2022;15:30:00
22.5;23.333;6.91;1.145;04/01/2022;15:45:00
22.5;22.4;6.9;0.001;04/01/2022;16:00:00
22.5;22.538;6.96;2.52;04/01/2022;16:15:00
22.667;22.474;6.97;2.867;04/01/2022;16:30:00
22.5;22.667;6.97;2.503;04/01/2022;16:45:00
22.0;22.333;6.97;2.789;04/01/2022;17:00:00
18.9;19.857;6.91;6.12;04/01/2022;17:15:00
21.5;22.0;6.78;3.435;04/01/2022;17:30:00
22.5;22.5;6.78;3.54;04/01/2022;17:45:00
21.5;22.5;6.74;3.52;04/01/2022;18:00:00
16.8;17.308;6.78;4.233;04/01/2022;18:15:00
21.0;21.0;6.74;6.349;04/01/2022;18:30:00
21.0;21.0;6.68;3.522;04/01/2022;18:45:00
21.0;21.0;6.68;3.541;04/01/2022;19:00:00
17.5;17.5;6.72;6.962;04/01/2022;19:15:00
17.5;22.5;6.72;4.313;04/01/2022;19:30:00
17.5;22.5;6.6;3.679;04/01/2022;19:45:00
17.5;22.5;6.56;3.493;04/01/2022;20:00:00
17.0;17.5;6.66;7.718;04/01/2022;20:15:00
17.0;22.5;6.56;3.953;04/01/2022;20:30:00
17.0;22.5;6.55;3.664;04/01/2022;20:45:00
16.5;17.0;6.55;4.198;04/01/2022;21:00:00
17.5;19.167;6.665;7.693;04/01/2022;21:15:00
17.5;22.0;6.58;3.633;04/01/2022;21:30:00
17.5;22.0;6.565;3.749;04/01/2022;21:45:00
16.737;17.5;6.53;6.271;04/01/2022;22:00:00
22.0;22.5;6.545;5.694;04/01/2022;22:15:00
22.0;22.5;6.51;3.809;04/01/2022;22:30:00
22.0;22.5;6.49;3.666;04/01/2022;22:45:00
16.737;17.235;6.47;6.048;04/01/2022;23:00:00
21.571;22.0;6.64;6.371;04/01/2022;23:15:00
21.571;22.5;6.37;4.145;04/01/2022;23:30:00
21.571;21.5;6.43;4.237;04/01/2022;23:45:00
17.0;17.5;6.38;7.429;05/01/2022;00:00:00
17.0;22.5;6.38;4.691;05/01/2022;00:15:00
17.0;22.5;6.38;3.898;05/01/2022;00:30:00
17.0;22.5;6.38;3.561;05/01/2022;00:45:00
17.0;17.5;6.47;8.058;05/01/2022;01:00:00
17.0;22.5;6.39;4.525;05/01/2022;01:15:00
17.0;22.5;6.3;3.914;05/01/2022;01:30:00
21.5;21.5;6.46;4.513;05/01/2022;01:45:00
18.348;15.923;6.46;4.276;05/01/2022;02:00:00
19.0;19.5;6.56;7.748;05/01/2022;02:15:00
19.0;22.0;6.47;3.691;05/01/2022;02:30:00
19.0;22.0;6.385;3.642;05/01/2022;02:45:00
19.0;22.0;6.42;3.89;05/01/2022;03:00:00
17.0;17.0;6.34;7.706;05/01/2022;03:15:00
17.0;22.5;6.34;4.256;05/01/2022;03:30:00
17.0;22.5;6.25;3.988;05/01/2022;03:45:00
17.0;22.5;6.42;3.774;05/01/2022;04:00:00
17.0;17.0;6.49;6.94;05/01/2022;04:15:00
17.0;22.5;6.33;5.212;05/01/2022;04:30:00
17.0;22.5;6.33;3.703;05/01/2022;04:45:00
17.0;22.5;6.33;3.863;05/01/2022;05:00:00
15.923;15.923;6.445;4.433;05/01/2022;05:15:00
19.0;20.1;6.39;7.629;05/01/2022;05:30:00
23.5;23.667;6.47;8.837;05/01/2022;05:45:00
23.333;23.667;6.39;6.944;05/01/2022;06:00:00
20.429;18.647;6.575;5.953;05/01/2022;06:15:00
22.5;22.0;6.3;11.555;05/01/2022;06:30:00
22.5;22.0;6.3;6.57;05/01/2022;06:45:00
23.429;23.5;6.3;5.915;05/01/2022;07:00:00
18.5;19.0;6.49;7.626;05/01/2022;07:15:00
24.0;24.455;6.3;9.166;05/01/2022;07:30:00
24.0;24.455;6.25;5.64;05/01/2022;07:45:00
24.0;24.455;6.42;5.068;05/01/2022;08:00:00
24.0;24.455;6.515;5.057;05/01/2022;08:15:00
19.0;19.0;6.61;7.601;05/01/2022;08:30:00
25.0;25.0;6.55;8.808;05/01/2022;08:45:00
24.333;24.333;6.68;5.554;05/01/2022;09:00:00
24.333;24.333;6.845;4.511;05/01/2022;09:15:00
18.0;19.867;6.75;4.831;05/01/2022;09:30:00
21.0;22.1;6.72;10.424;05/01/2022;09:45:00
24.0;24.467;6.72;5.783;05/01/2022;10:00:00
24.0;24.467;6.84;4.413;05/01/2022;10:15:00
24.0;23.5;6.62;4.253;05/01/2022;10:30:00
19.0;19.0;6.765;9.112;05/01/2022;10:45:00
24.5;24.6;6.8;6.952;05/01/2022;11:00:00
24.5;24.429;6.85;5.084;05/01/2022;11:15:00
24.5;24.429;6.85;4.472;05/01/2022;11:30:00
19.0;19.0;6.825;7.448;05/01/2022;11:45:00
25.0;24.667;6.81;8.591;05/01/2022;12:00:00
24.429;24.429;6.885;5.354;05/01/2022;12:15:00
24.429;23.5;6.87;4.363;05/01/2022;12:30:00
23.0;23.192;6.88;4.699;05/01/2022;12:45:00
18.471;18.375;6.88;9.652;05/01/2022;13:00:00
24.5;24.5;6.93;6.713;05/01/2022;13:15:00
24.5;24.5;6.87;4.91;05/01/2022;13:30:00
24.5;24.5;6.86;4.389;05/01/2022;13:45:00
18.737;19.0;6.84;7.005;05/01/2022;14:00:00
24.5;25.0;6.895;8.481;05/01/2022;14:15:00
24.4;24.4;6.95;5.067;05/01/2022;14:30:00
24.4;24.4;7.01;4.075;05/01/2022;14:45:00
19.0;19.5;6.94;7.776;05/01/2022;15:00:00
22.5;22.7;7.03;1.159;05/01/2022;15:15:00
22.5;22.7;7.03;0.002;05/01/2022;15:30:00
22.5;22.5;6.955;2.767;05/01/2022;15:45:00
22.5;23.0;6.89;2.53;05/01/2022;16:00:00
22.5;22.5;6.9;2.551;05/01/2022;16:15:00
22.5;22.5;6.9;2.575;05/01/2022;16:30:00
22.0;22.5;6.835;2.871;05/01/2022;16:45:00
18.0;19.294;6.83;3.851;05/01/2022;17:00:00
21.857;22.0;6.9;5.148;05/01/2022;17:15:00
22.167;22.6;6.9;3.369;05/01/2022;17:30:00
21.5;22.0;6.87;3.407;05/01/2022;17:45:00
21.0;21.0;6.87;3.742;05/01/2022;18:00:00
17.294;17.611;6.91;7.085;05/01/2022;18:15:00
17.294;22.4;6.8;3.517;05/01/2022;18:30:00
17.294;22.4;6.84;3.532;05/01/2022;18:45:00
15.929;16.5;6.9;4.233;05/01/2022;19:00:00
19.5;21.0;6.96;7.143;05/01/2022;19:15:00
19.5;21.0;6.91;3.56;05/01/2022;19:30:00
19.5;21.0;6.84;3.559;05/01/2022;19:45:00
17.0;17.5;6.93;6.842;05/01/2022;20:00:00
17.0;22.5;6.935;4.423;05/01/2022;20:15:00
17.0;22.5;6.89;3.679;05/01/2022;20:30:00
17.0;22.5;6.845;3.546;05/01/2022;20:45:00
17.0;17.5;6.87;7.201;05/01/2022;21:00:00
17.0;22.5;6.85;4.363;05/01/2022;21:15:00
17.0;22.5;6.79;3.753;05/01/2022;21:30:00
17.0;22.5;6.765;3.546;05/01/2022;21:45:00
17.0;17.0;6.74;7.337;05/01/2022;22:00:00
17.0;22.5;6.72;4.372;05/01/2022;22:15:00
17.0;22.5;6.53;3.778;05/01/2022;22:30:00
17.0;22.5;6.555;3.547;05/01/2022;22:45:00
16.737;17.684;6.65;5.744;05/01/2022;23:00:00
22.0;22.444;6.68;6.567;05/01/2022;23:15:00
22.0;22.444;6.71;4.095;05/01/2022;23:30:00
22.0;22.444;6.37;3.567;05/01/2022;23:45:00
17.5;17.5;6.39;7.282;06/01/2022;00:00:00
17.5;22.5;6.45;5.236;06/01/2022;00:15:00
17.5;22.5;6.07;3.803;06/01/2022;00:30:00
17.5;22.5;6.08;3.832;06/01/2022;00:45:00
17.75;17.0;5.92;8.022;06/01/2022;01:00:00
17.75;22.5;5.94;4.497;06/01/2022;01:15:00
17.75;22.5;5.95;4.218;06/01/2022;01:30:00
17.333;16.5;5.925;4.275;06/01/2022;01:45:00
19.278;17.5;5.86;8.229;06/01/2022;02:00:00
19.278;22.5;5.66;4.152;06/01/2022;02:15:00
19.278;21.5;5.39;4.056;06/01/2022;02:30:00
21.5;21.5;5.335;4.679;06/01/2022;02:45:00
18.375;17.0;5.25;4.582;06/01/2022;03:00:00
17.5;19.167;5.12;7.841;06/01/2022;03:15:00
21.5;22.0;4.82;4.301;06/01/2022;03:30:00
21.5;22.0;4.78;4.267;06/01/2022;03:45:00
21.5;22.0;4.73;4.986;06/01/2022;04:00:00
16.5;16.417;4.57;7.37;06/01/2022;04:15:00
16.5;22.5;4.18;5.694;06/01/2022;04:30:00
16.5;22.5;4.13;4.377;06/01/2022;04:45:00
21.429;22.5;4.13;4.137;06/01/2022;05:00:00
17.12;16.5;4.145;8.746;06/01/2022;05:15:00
17.12;22.5;4.14;5.064;06/01/2022;05:30:00
23.5;22.667;3.8;10.378;06/01/2022;05:45:00
23.5;23.514;3.8;8.425;06/01/2022;06:00:00
16.5;17.613;3.68;11.44;06/01/2022;06:15:00
24.3;24.333;3.64;11.394;06/01/2022;06:30:00
23.333;23.375;3.64;7.239;06/01/2022;06:45:00
22.0;22.0;3.58;7.138;06/01/2022;07:00:00
16.577;16.577;3.51;13.037;06/01/2022;07:15:00
24.5;24.5;3.52;9.435;06/01/2022;07:30:00
23.4;23.455;3.495;6.705;06/01/2022;07:45:00
16.154;16.154;3.37;7.777;06/01/2022;08:00:00
19.0;19.0;3.4;12.961;06/01/2022;08:15:00
24.0;24.0;3.42;7.51;06/01/2022;08:30:00
24.0;24.0;3.75;6.894;06/01/2022;08:45:00
16.25;18.667;3.79;5.833;06/01/2022;09:00:00
20.0;20.0;3.9;12.773;06/01/2022;09:15:00
23.5;23.5;4.15;6.508;06/01/2022;09:30:00
23.514;23.5;4.23;6.176;06/01/2022;09:45:00
19.407;18.5;4.42;8.014;06/01/2022;10:00:00
24.471;24.5;4.87;9.818;06/01/2022;10:15:00
24.471;24.333;4.99;6.14;06/01/2022;10:30:00
24.471;24.333;5.52;5.488;06/01/2022;10:45:00
19.409;19.409;5.8;9.543;06/01/2022;11:00:00
19.409;24.5;5.895;7.736;06/01/2022;11:15:00
19.409;24.5;5.95;5.086;06/01/2022;11:30:00
19.222;19.222;6.26;4.928;06/01/2022;11:45:00
22.1;21.9;6.49;9.134;06/01/2022;12:00:00
24.333;24.333;6.535;5.858;06/01/2022;12:15:00
24.333;24.333;6.77;4.429;06/01/2022;12:30:00
20.5;20.5;7.13;6.443;06/01/2022;12:45:00
24.5;25.0;7.3;6.856;06/01/2022;13:00:00
24.5;24.467;7.75;4.794;06/01/2022;13:15:00
24.5;24.467;7.71;4.211;06/01/2022;13:30:00
21.389;21.733;7.71;7.426;06/01/2022;13:45:00
24.5;24.0;7.68;4.925;06/01/2022;14:00:00
24.5;24.6;7.895;4.603;06/01/2022;14:15:00
24.5;24.429;7.95;5.569;06/01/2022;14:30:00
21.733;22.533;7.78;7.646;06/01/2022;14:45:00
24.5;24.5;7.69;5.174;06/01/2022;15:00:00
23.5;23.5;7.6;1.285;06/01/2022;15:15:00
22.4;22.4;7.38;0.006;06/01/2022;15:30:00
22.0;22.4;7.2;1.684;06/01/2022;15:45:00
22.333;22.5;6.98;2.106;06/01/2022;16:00:00
22.0;22.571;6.74;4.006;06/01/2022;16:15:00
21.6;22.0;6.5;2.715;06/01/2022;16:30:00
19.955;19.308;6.025;6.087;06/01/2022;16:45:00
22.0;22.333;5.63;3.282;06/01/2022;17:00:00
22.0;22.333;5.48;3.572;06/01/2022;17:15:00
22.0;22.333;4.96;3.658;06/01/2022;17:30:00
18.0;18.8;4.875;6.702;06/01/2022;17:45:00
18.0;22.333;4.71;3.73;06/01/2022;18:00:00
18.0;22.333;4.655;3.757;06/01/2022;18:15:00
16.182;17.0;4.64;4.295;06/01/2022;18:30:00
18.0;18.5;4.13;7.786;06/01/2022;18:45:00
18.0;22.333;3.8;3.849;06/01/2022;19:00:00
18.0;22.333;4.05;3.834;06/01/2022;19:15:00
17.0;17.5;3.79;6.618;06/01/2022;19:30:00
21.5;22.5;3.62;6.519;06/01/2022;19:45:00
21.5;22.5;3.45;4.186;06/01/2022;20:00:00
21.5;21.5;3.26;4.189;06/01/2022;20:15:00
17.0;17.5;2.86;8.121;06/01/2022;20:30:00
17.0;22.5;2.665;4.739;06/01/2022;20:45:00
17.0;22.5;2.64;4.566;06/01/2022;21:00:00
17.0;22.5;2.65;4.511;06/01/2022;21:15:00
16.0;16.5;2.46;10.023;06/01/2022;21:30:00
16.0;22.5;2.22;4.565;06/01/2022;21:45:00
16.0;22.5;2.16;4.514;06/01/2022;22:00:00
16.0;22.5;2.22;5.039;06/01/2022;22:15:00
16.0;16.0;2.18;11.163;06/01/2022;22:30:00
21.5;22.5;2.015;5.138;06/01/2022;22:45:00
21.5;22.5;1.94;4.662;06/01/2022;23:00:00
20.0;18.5;1.905;7.341;06/01/2022;23:15:00
16.143;15.9;1.75;9.044;06/01/2022;23:30:00
21.545;15.9;1.645;6.045;06/01/2022;23:45:00
21.462;15.9;1.35;4.632;07/01/2022;00:00:00
18.5;18.5;1.36;7.471;07/01/2022;00:15:00
15.176;15.579;1.28;9.545;07/01/2022;00:30:00
21.5;22.0;1.255;5.562;07/01/2022;00:45:00
21.5;22.0;1.23;5.657;07/01/2022;01:00:00
17.053;15.0;1.16;7.979;07/01/2022;01:15:00
18.0;17.143;1.19;8.405;07/01/2022;01:30:00
21.5;21.5;1.135;6.178;07/01/2022;01:45:00
22.0;21.5;1.08;6.044;07/01/2022;02:00:00
15.739;14.722;1.12;8.053;07/01/2022;02:15:00
18.867;17.692;1.11;9.13;07/01/2022;02:30:00
22.0;17.692;1.0;6.937;07/01/2022;02:45:00
21.455;21.5;0.83;5.42;07/01/2022;03:00:00
13.765;13.611;1.08;8.137;07/01/2022;03:15:00
19.769;18.818;0.99;9.273;07/01/2022;03:30:00
22.0;18.818;0.8;6.995;07/01/2022;03:45:00
21.429;21.5;0.73;5.488;07/01/2022;04:00:00
13.3;14.409;0.28;8.44;07/01/2022;04:15:00
20.357;19.778;0.35;9.128;07/01/2022;04:30:00
21.667;19.778;0.215;6.678;07/01/2022;04:45:00
21.333;21.444;0.04;5.658;07/01/2022;05:00:00
13.3;13.3;0.015;8.727;07/01/2022;05:15:00
20.167;19.778;0.0;9.425;07/01/2022;05:30:00
23.6;24.0;-0.005;15.702;07/01/2022;05:45:00
23.6;23.5;-0.01;11.723;07/01/2022;06:00:00
15.75;15.045;0.47;10.024;07/01/2022;06:15:00
21.333;20.9;0.47;14.019;07/01/2022;06:30:00
23.333;20.9;0.03;11.936;07/01/2022;06:45:00
23.333;23.429;-0.02;9.599;07/01/2022;07:00:00
14.913;14.773;-0.35;9.91;07/01/2022;07:15:00
22.25;21.778;-0.15;16.048;07/01/2022;07:30:00
23.0;23.0;0.035;9.412;07/01/2022;07:45:00
23.0;23.0;0.43;8.667;07/01/2022;08:00:00
15.741;15.741;0.91;11.885;07/01/2022;08:15:00
23.8;24.0;0.86;12.747;07/01/2022;08:30:00
23.8;23.333;0.98;7.797;07/01/2022;08:45:00
22.0;22.0;1.82;7.662;07/01/2022;09:00:00
16.577;16.577;2.06;13.982;07/01/2022;09:15:00
24.5;24.5;2.22;8.896;07/01/2022;09:30:00
24.5;24.5;2.38;7.632;07/01/2022;09:45:00
17.154;17.154;3.22;8.293;07/01/2022;10:00:00
20.214;19.5;4.91;12.346;07/01/2022;10:15:00
23.6;24.0;5.13;6.386;07/01/2022;10:30:00
23.5;23.429;5.41;5.961;07/01/2022;10:45:00
19.733;20.7;5.73;7.548;07/01/2022;11:00:00
24.5;24.5;6.165;9.126;07/01/2022;11:15:00
24.333;24.429;6.28;5.737;07/01/2022;11:30:00
24.333;24.429;6.04;5.238;07/01/2022;11:45:00
20.5;21.0;6.22;8.613;07/01/2022;12:00:00
24.5;24.5;6.725;6.933;07/01/2022;12:15:00
24.5;24.5;5.71;5.34;07/01/2022;12:30:00
20.5;20.5;5.53;5.265;07/01/2022;12:45:00
24.0;24.0;5.43;9.232;07/01/2022;13:00:00
24.0;24.0;5.565;5.87;07/01/2022;13:15:00
24.0;24.0;5.59;5.189;07/01/2022;13:30:00
21.0;21.5;5.57;6.832;07/01/2022;13:45:00
25.0;25.0;5.31;7.492;07/01/2022;14:00:00
24.5;24.478;5.67;5.617;07/01/2022;14:15:00
24.5;24.478;5.62;5.278;07/01/2022;14:30:00
22.4;21.733;5.635;8.455;07/01/2022;14:45:00
24.0;21.733;5.09;6.126;07/01/2022;15:00:00
22.5;23.5;5.16;0.249;07/01/2022;15:15:00
22.5;22.4;5.07;0.132;07/01/2022;15:30:00
22.5;22.5;4.93;2.383;07/01/2022;15:45:00
22.5;22.5;4.65;2.517;07/01/2022;16:00:00
22.5;22.5;4.44;3.674;07/01/2022;16:15:00
22.5;22.5;4.21;2.957;07/01/2022;16:30:00
18.5;18.5;3.95;5.362;07/01/2022;16:45:00
22.5;22.5;3.74;4.638;07/01/2022;17:00:00
22.0;22.5;3.61;4.136;07/01/2022;17:15:00
22.0;22.5;3.36;3.718;07/01/2022;17:30:00
17.0;17.5;3.385;7.391;07/01/2022;17:45:00
17.0;22.5;3.43;4.639;07/01/2022;18:00:00
17.0;22.5;3.06;4.0;07/01/2022;18:15:00
21.556;22.5;2.93;4.011;07/01/2022;18:30:00
17.0;17.5;2.73;8.203;07/01/2022;18:45:00
17.0;22.5;2.74;4.751;07/01/2022;19:00:00
17.0;22.5;2.81;4.517;07/01/2022;19:15:00
17.0;22.5;2.64;4.577;07/01/2022;19:30:00
17.0;17.5;2.555;6.915;07/01/2022;19:45:00
17.0;22.5;2.53;5.717;07/01/2022;20:00:00
21.5;22.5;2.01;4.781;07/01/2022;20:15:00
21.5;22.5;1.85;4.368;07/01/2022;20:30:00
