Date and time,External temperature (Celsius degree)
2022-04-10 19:15:00,11.02
2022-04-10 19:30:00,10.95
2022-04-10 19:45:00,10.88
2022-04-10 20:00:00,10.35
2022-04-10 20:15:00,10.04
2022-04-10 20:45:00,9.72
2022-04-10 21:15:00,10.03
2022-04-10 21:45:00,9.42
2022-04-10 22:00:00,9.53
2022-04-10 22:15:00,9.52
2022-04-10 22:30:00,9.26
2022-04-10 23:00:00,9.06
2022-04-10 23:15:00,8.71
2022-04-10 23:30:00,8.72
2022-04-11 00:00:00,8.32
2022-04-11 00:15:00,8.41
2022-04-11 01:00:00,8.18
2022-04-11 01:45:00,8.09
2022-04-11 02:30:00,7.800000000000001
2022-04-11 03:00:00,7.76
2022-04-11 03:30:00,7.12
2022-04-11 04:15:00,6.91
2022-04-11 06:15:00,7.95
2022-04-11 06:30:00,9.010000000000002
2022-04-11 06:45:00,10.25
2022-04-11 07:00:00,11.175
2022-04-11 07:15:00,11.5
2022-04-11 07:30:00,11.31
2022-04-11 07:45:00,11.15
2022-04-11 08:00:00,12.7
2022-04-11 08:15:00,13.32
2022-04-11 08:30:00,13.335
2022-04-11 08:45:00,14.42
2022-04-11 09:00:00,14.61
2022-04-11 09:15:00,14.72
2022-04-11 09:30:00,14.91
2022-04-11 09:45:00,15.24
2022-04-11 10:00:00,15.525
2022-04-11 10:15:00,15.8
2022-04-11 10:30:00,16.225
2022-04-11 10:45:00,16.22
2022-04-11 11:00:00,16.75
2022-04-11 12:45:00,18.41
2022-04-11 13:00:00,18.384999999999998
2022-04-11 13:15:00,18.36
2022-04-11 13:30:00,18.189999999999998
2022-04-11 13:45:00,18.09
2022-04-11 14:00:00,18.04
2022-04-11 14:15:00,18.13
2022-04-11 14:30:00,17.87
2022-04-11 14:45:00,17.74
2022-04-11 15:00:00,17.62
2022-04-11 15:15:00,17.49
2022-04-11 15:30:00,17.445
2022-04-11 15:45:00,16.88
2022-04-11 16:00:00,16.715
2022-04-11 16:15:00,16.18
2022-04-11 16:30:00,15.565000000000001
2022-04-11 16:45:00,15.31
2022-04-11 17:00:00,15.045
2022-04-11 17:15:00,14.92
2022-04-11 17:30:00,14.28
2022-04-11 17:45:00,12.19
2022-04-11 18:00:00,11.995000000000001
2022-04-11 18:15:00,11.48
2022-04-11 18:30:00,12.08
2022-04-11 18:45:00,10.57
2022-04-11 19:00:00,8.98
2022-04-11 19:30:00,8.864999999999998
2022-04-11 19:45:00,8.87
2022-04-11 20:00:00,9.55
2022-04-11 20:15:00,9.31
2022-04-11 20:30:00,9.26
2022-04-11 20:45:00,9.2
2022-04-11 21:00:00,9.215
2022-04-11 21:15:00,9.23
2022-04-11 21:30:00,9.09
2022-04-11 21:45:00,9.09
2022-04-11 22:00:00,8.74
2022-04-11 22:30:00,9.09
2022-04-11 23:00:00,8.01
2022-04-11 23:15:00,8.62
2022-04-11 23:30:00,8.645
2022-04-11 23:45:00,8.67
2022-04-12 00:00:00,8.2
2022-04-12 00:15:00,8.44
2022-04-12 00:30:00,8.44
2022-04-12 00:45:00,8.44
2022-04-12 01:00:00,8.04
2022-04-12 01:30:00,7.995
2022-04-12 01:45:00,7.92
2022-04-12 02:30:00,7.640000000000001
2022-04-12 02:45:00,7.45
2022-04-12 03:30:00,7.005
2022-04-12 03:45:00,6.97
2022-04-12 04:30:00,6.734999999999999
2022-04-12 06:15:00,8.99
2022-04-12 06:30:00,8.95
2022-04-12 06:45:00,9.75
2022-04-12 07:00:00,10.415
2022-04-12 07:15:00,11.51
2022-04-12 07:30:00,11.64
2022-04-12 07:45:00,11.48
2022-04-12 08:00:00,13.245000000000001
2022-04-12 08:15:00,13.05
2022-04-12 08:30:00,13.765
2022-04-12 08:45:00,14.8
2022-04-12 09:00:00,15.010000000000002
2022-04-12 09:15:00,15.09
2022-04-12 09:30:00,15.385
2022-04-12 09:45:00,16.16
2022-04-12 10:00:00,16.2
2022-04-12 10:15:00,16.24
2022-04-12 10:30:00,16.445
2022-04-12 10:45:00,16.59
2022-04-12 11:00:00,17.11
2022-04-12 11:15:00,17.28
2022-04-12 12:45:00,18.64
2022-04-12 13:00:00,18.71
2022-04-12 13:15:00,18.8
2022-04-12 13:30:00,19.035
2022-04-12 13:45:00,19.11
2022-04-12 14:00:00,18.98
2022-04-12 14:15:00,18.85
2022-04-12 14:30:00,18.825
2022-04-12 14:45:00,19.03
2022-04-12 15:00:00,18.85
2022-04-12 15:15:00,18.87
2022-04-12 15:30:00,18.82
2022-04-12 15:45:00,18.12
2022-04-12 16:00:00,18.0
2022-04-12 16:15:00,17.44
2022-04-12 16:30:00,17.52
2022-04-12 16:45:00,15.84
2022-04-12 17:00:00,16.585
2022-04-12 17:15:00,16.4
2022-04-12 17:30:00,15.915000000000001
2022-04-12 17:45:00,13.88
2022-04-12 18:00:00,13.34
2022-04-12 18:15:00,13.26
2022-04-12 18:30:00,13.625
2022-04-12 18:45:00,13.99
2022-04-12 19:00:00,12.864999999999998
2022-04-12 19:15:00,12.78
2022-04-12 19:30:00,12.82
2022-04-12 19:45:00,12.31
2022-04-12 20:00:00,12.41
2022-04-12 20:15:00,12.51
2022-04-12 20:30:00,12.46
2022-04-12 20:45:00,12.26
2022-04-12 21:00:00,12.42
2022-04-12 21:15:00,11.94
2022-04-12 21:30:00,11.965
2022-04-12 21:45:00,11.78
2022-04-12 22:00:00,11.58
2022-04-12 22:30:00,11.43
2022-04-12 23:00:00,11.36
2022-04-12 23:30:00,11.27
2022-04-12 23:45:00,11.25
2022-04-13 00:00:00,10.34
2022-04-13 00:15:00,10.17
2022-04-13 00:30:00,11.19
2022-04-13 01:00:00,9.985
2022-04-13 01:30:00,9.73
2022-04-13 02:00:00,10.215
2022-04-13 02:15:00,10.14
2022-04-13 02:45:00,10.0
2022-04-13 03:15:00,9.92
2022-04-13 03:30:00,9.675
2022-04-13 04:00:00,9.37
2022-04-13 04:15:00,9.37
2022-04-13 04:45:00,9.26
2022-04-13 06:15:00,9.56
2022-04-13 06:30:00,10.36
2022-04-13 06:45:00,10.82
2022-04-13 07:00:00,11.530000000000001
2022-04-13 07:15:00,11.58
2022-04-13 07:30:00,12.565000000000001
2022-04-13 07:45:00,13.5
2022-04-13 08:00:00,13.445
2022-04-13 08:15:00,13.56
2022-04-13 08:30:00,14.09
2022-04-13 08:45:00,14.5
2022-04-13 09:00:00,14.66
2022-04-13 09:15:00,15.1
2022-04-13 09:30:00,15.24
2022-04-13 09:45:00,15.38
2022-04-13 10:00:00,16.015
2022-04-13 10:15:00,16.93
2022-04-13 10:30:00,17.46
2022-04-13 10:45:00,18.05
2022-04-13 12:45:00,19.01
2022-04-13 13:00:00,19.21
2022-04-13 13:15:00,19.45
2022-04-13 13:30:00,19.49
2022-04-13 13:45:00,19.26
2022-04-13 14:00:00,19.54
2022-04-13 14:15:00,20.0
2022-04-13 14:30:00,19.595
2022-04-13 14:45:00,19.59
2022-04-13 15:00:00,19.85
2022-04-13 15:15:00,19.79
2022-04-13 15:30:00,19.79
2022-04-13 15:45:00,19.39
2022-04-13 16:00:00,19.3
2022-04-13 16:15:00,19.28
2022-04-13 16:30:00,19.375
2022-04-13 16:45:00,16.55
2022-04-13 17:00:00,17.105
2022-04-13 17:15:00,17.92
2022-04-13 17:30:00,17.95
2022-04-13 17:45:00,13.76
2022-04-13 18:00:00,13.21
2022-04-13 18:15:00,14.54
2022-04-13 18:30:00,14.33
2022-04-13 18:45:00,12.1
2022-04-13 19:00:00,12.52
2022-04-13 19:15:00,12.63
2022-04-13 19:30:00,14.48
2022-04-13 19:45:00,14.3
2022-04-13 20:00:00,13.98
2022-04-13 20:15:00,13.96
2022-04-13 20:30:00,13.59
2022-04-13 20:45:00,13.53
2022-04-13 21:00:00,12.745
2022-04-13 21:15:00,12.4
2022-04-13 21:30:00,12.23
2022-04-13 21:45:00,11.69
2022-04-13 22:00:00,11.67
2022-04-13 22:15:00,11.52
2022-04-13 22:30:00,11.17
2022-04-13 22:45:00,10.91
2022-04-13 23:00:00,10.97
2022-04-13 23:15:00,10.62
2022-04-13 23:30:00,10.46
2022-04-13 23:45:00,10.38
2022-04-14 00:15:00,10.33
2022-04-14 00:30:00,10.16
2022-04-14 01:00:00,9.48
2022-04-14 01:15:00,9.64
2022-04-14 01:30:00,9.23
2022-04-14 02:00:00,8.875
2022-04-14 02:30:00,8.77
2022-04-14 02:45:00,8.74
2022-04-14 03:00:00,8.66
2022-04-14 03:15:00,8.42
2022-04-14 03:45:00,8.23
2022-04-14 04:00:00,9.245000000000001
2022-04-14 04:30:00,8.33
2022-04-14 06:15:00,9.57
2022-04-14 06:30:00,10.25
2022-04-14 06:45:00,11.31
2022-04-14 07:00:00,11.665
2022-04-14 07:15:00,12.02
2022-04-14 07:30:00,12.735
2022-04-14 07:45:00,13.49
2022-04-14 08:00:00,13.575
2022-04-14 08:15:00,13.66
2022-04-14 08:30:00,14.504999999999999
2022-04-14 08:45:00,15.71
2022-04-14 09:00:00,16.32
2022-04-14 09:15:00,17.05
2022-04-14 09:30:00,16.314999999999998
2022-04-14 09:45:00,17.82
2022-04-14 10:00:00,18.33
2022-04-14 10:15:00,18.64
2022-04-14 10:30:00,18.515
2022-04-14 10:45:00,19.52
2022-04-14 11:00:00,19.87
2022-04-14 11:15:00,19.76
2022-04-14 11:30:00,19.950000000000003
2022-04-14 11:45:00,20.68
2022-04-14 12:00:00,21.05
2022-04-14 12:15:00,21.1
2022-04-14 12:30:00,21.07
2022-04-14 12:45:00,21.59
2022-04-14 13:00:00,21.685000000000002
2022-04-14 13:15:00,21.87
2022-04-14 13:30:00,22.27
2022-04-14 13:45:00,22.17
2022-04-14 14:00:00,22.265
2022-04-14 14:15:00,22.36
2022-04-14 14:30:00,22.45
2022-04-14 14:45:00,22.45
2022-04-14 15:00:00,22.615000000000002
2022-04-14 15:15:00,22.03
2022-04-14 15:30:00,22.36
2022-04-14 15:45:00,22.3
2022-04-14 16:00:00,22.189999999999998
2022-04-14 16:15:00,22.05
2022-04-14 16:30:00,22.165
2022-04-14 16:45:00,20.7
2022-04-14 17:00:00,20.31
2022-04-14 17:15:00,20.6
2022-04-14 17:30:00,20.405
2022-04-14 17:45:00,15.98
2022-04-14 18:00:00,15.43
2022-04-14 18:15:00,15.43
2022-04-14 18:30:00,15.08
2022-04-14 18:45:00,14.56
2022-04-14 19:00:00,14.555
2022-04-14 19:15:00,14.17
2022-04-14 19:30:00,14.61
2022-04-14 19:45:00,15.05
2022-04-14 20:00:00,14.61
2022-04-14 20:15:00,14.19
2022-04-14 20:30:00,14.48
2022-04-14 20:45:00,12.78
2022-04-14 21:00:00,12.5
2022-04-14 21:15:00,12.76
2022-04-14 21:30:00,12.665
2022-04-14 21:45:00,12.52
2022-04-14 22:00:00,12.355
2022-04-14 22:15:00,12.19
2022-04-14 22:30:00,12.2
2022-04-14 22:45:00,12.01
2022-04-14 23:00:00,11.82
2022-04-14 23:15:00,12.13
2022-04-14 23:30:00,12.185
2022-04-14 23:45:00,11.39
2022-04-15 00:00:00,11.39
2022-04-15 00:15:00,11.25
2022-04-15 00:30:00,11.55
2022-04-15 00:45:00,10.83
2022-04-15 01:00:00,11.01
2022-04-15 01:15:00,11.37
2022-04-15 01:30:00,11.32
2022-04-15 01:45:00,10.74
2022-04-15 02:15:00,10.49
2022-04-15 02:30:00,10.61
2022-04-15 02:45:00,10.57
2022-04-15 03:00:00,10.51
2022-04-15 03:15:00,10.45
2022-04-15 03:30:00,11.7
2022-04-15 04:00:00,10.254999999999999
2022-04-15 04:30:00,9.850000000000001
2022-04-15 04:45:00,9.71
2022-04-15 06:15:00,11.78
2022-04-15 06:30:00,11.95
2022-04-15 06:45:00,13.33
2022-04-15 07:00:00,13.985
2022-04-15 07:15:00,15.05
2022-04-15 07:30:00,15.5
2022-04-15 07:45:00,15.88
2022-04-15 08:00:00,16.13
2022-04-15 08:15:00,16.5
2022-04-15 08:30:00,16.61
2022-04-15 08:45:00,16.98
2022-04-15 09:00:00,17.4
2022-04-15 09:15:00,17.82
2022-04-15 09:30:00,18.674999999999997
2022-04-15 09:45:00,19.66
2022-04-15 10:00:00,19.22
2022-04-15 10:15:00,20.22
2022-04-15 10:30:00,20.265
2022-04-15 10:45:00,20.9
2022-04-15 11:00:00,21.295
2022-04-15 11:15:00,21.51
2022-04-15 11:30:00,22.035
2022-04-15 11:45:00,22.86
2022-04-15 12:00:00,23.04
2022-04-15 12:15:00,23.31
2022-04-15 12:30:00,23.57
2022-04-15 12:45:00,23.83
2022-04-15 13:00:00,23.8
2022-04-15 13:15:00,24.11
2022-04-15 13:30:00,24.5
2022-04-15 13:45:00,24.03
2022-04-15 14:00:00,24.605
2022-04-15 14:15:00,24.77
2022-04-15 14:30:00,24.81
2022-04-15 14:45:00,24.15
2022-04-15 15:00:00,24.31
2022-04-15 15:15:00,24.47
2022-04-15 15:30:00,24.335
2022-04-15 15:45:00,24.2
2022-04-15 16:00:00,23.810000000000002
2022-04-15 16:15:00,23.45
2022-04-15 16:30:00,23.89
2022-04-15 16:45:00,22.21
2022-04-15 17:00:00,22.105
2022-04-15 17:15:00,22.105
2022-04-15 17:30:00,21.99
2022-04-15 17:45:00,19.42
2022-04-15 18:00:00,19.090000000000003
2022-04-15 18:15:00,18.76
2022-04-15 18:30:00,18.31
2022-04-15 18:45:00,17.85
2022-04-15 19:00:00,17.47
2022-04-15 19:15:00,16.54
2022-04-15 19:30:00,16.99
2022-04-15 19:45:00,16.71
2022-04-15 20:00:00,16.755000000000003
2022-04-15 20:15:00,16.8
2022-04-15 20:30:00,16.01
2022-04-15 20:45:00,15.46
2022-04-15 21:00:00,15.29
2022-04-15 21:15:00,14.87
2022-04-15 21:30:00,14.84
2022-04-15 21:45:00,14.87
2022-04-15 22:00:00,14.41
2022-04-15 22:15:00,15.02
2022-04-15 22:30:00,15.05
2022-04-15 22:45:00,15.06
2022-04-15 23:00:00,14.915
2022-04-15 23:15:00,14.77
2022-04-15 23:30:00,14.33
2022-04-15 23:45:00,13.61
2022-04-16 00:00:00,13.39
2022-04-16 00:15:00,13.42
2022-04-16 00:30:00,13.44
2022-04-16 00:45:00,12.5
2022-04-16 01:00:00,12.605
2022-04-16 01:15:00,12.64
2022-04-16 01:30:00,12.405000000000001
2022-04-16 01:45:00,12.14
2022-04-16 02:00:00,12.225000000000001
2022-04-16 02:15:00,12.24
2022-04-16 02:30:00,12.370000000000001
2022-04-16 02:45:00,12.5
2022-04-16 03:00:00,12.129999999999999
2022-04-16 03:15:00,12.09
2022-04-16 03:30:00,11.825
2022-04-16 03:45:00,11.76
2022-04-16 04:15:00,11.23
2022-04-16 04:30:00,10.95
2022-04-16 04:45:00,10.6
2022-04-16 05:00:00,10.489999999999998
2022-04-16 05:15:00,10.62
2022-04-16 05:30:00,10.645
2022-04-16 06:00:00,11.425
2022-04-16 06:15:00,11.78
2022-04-16 06:30:00,12.27
2022-04-16 06:45:00,13.26
2022-04-16 07:00:00,13.9
2022-04-16 07:15:00,14.67
2022-04-16 07:30:00,14.969999999999999
2022-04-16 07:45:00,14.9
2022-04-16 08:00:00,15.385
2022-04-16 08:15:00,15.63
2022-04-16 08:30:00,15.93
2022-04-16 08:45:00,16.23
2022-04-16 09:00:00,16.8
2022-04-16 09:15:00,16.86
2022-04-16 09:30:00,16.93
2022-04-16 09:45:00,17.91
2022-04-16 10:00:00,18.255000000000003
2022-04-16 10:15:00,18.6
2022-04-16 10:30:00,19.28
2022-04-16 10:45:00,20.89
2022-04-16 11:00:00,20.935
2022-04-16 11:15:00,20.75
2022-04-16 11:30:00,21.22
2022-04-16 11:45:00,22.39
2022-04-16 12:00:00,22.5
2022-04-16 12:15:00,23.14
2022-04-16 12:30:00,23.39
2022-04-16 12:45:00,23.83
2022-04-16 13:00:00,24.185000000000002
2022-04-16 13:15:00,24.3
2022-04-16 13:30:00,23.57
2022-04-16 13:45:00,23.57
2022-04-16 14:00:00,23.545
2022-04-16 14:15:00,23.97
2022-04-16 14:30:00,23.65
2022-04-16 14:45:00,23.65
2022-04-16 15:00:00,23.56
2022-04-16 15:15:00,23.54
2022-04-16 15:30:00,24.11
2022-04-16 15:45:00,23.11
2022-04-16 16:00:00,23.25
2022-04-16 16:15:00,23.39
2022-04-16 16:30:00,23.07
2022-04-16 16:45:00,19.38
2022-04-16 17:00:00,19.08
2022-04-16 17:15:00,18.78
2022-04-16 17:30:00,20.685000000000002
2022-04-16 17:45:00,16.54
2022-04-16 18:00:00,15.98
2022-04-16 18:15:00,15.99
2022-04-16 18:30:00,16.8
2022-04-16 18:45:00,17.61
2022-04-16 19:00:00,15.84
2022-04-16 19:15:00,15.84
2022-04-16 19:30:00,16.0
2022-04-16 19:45:00,15.42
2022-04-16 20:00:00,15.265
2022-04-16 20:15:00,15.3
2022-04-16 20:30:00,14.67
2022-04-16 20:45:00,14.25
2022-04-16 21:00:00,14.129999999999999
2022-04-16 21:15:00,14.0
2022-04-16 21:30:00,13.89
2022-04-16 21:45:00,13.06
2022-04-16 22:00:00,12.845
2022-04-16 22:15:00,12.52
2022-04-16 22:30:00,12.835
2022-04-16 22:45:00,12.39
2022-04-16 23:00:00,12.18
2022-04-16 23:15:00,11.89
2022-04-16 23:30:00,11.535
2022-04-16 23:45:00,11.54
2022-04-17 00:00:00,11.2
2022-04-17 00:15:00,10.82
2022-04-17 00:30:00,10.55
2022-04-17 00:45:00,10.15
2022-04-17 01:00:00,9.98
2022-04-17 01:15:00,9.81
2022-04-17 01:30:00,9.535
2022-04-17 01:45:00,9.42
2022-04-17 02:00:00,9.115
2022-04-17 02:15:00,8.81
2022-04-17 02:30:00,8.54
2022-04-17 02:45:00,9.27
2022-04-17 03:15:00,9.23
2022-04-17 03:30:00,9.15
2022-04-17 03:45:00,9.05
2022-04-17 04:00:00,8.875
2022-04-17 04:15:00,8.55
2022-04-17 04:30:00,8.365
2022-04-17 04:45:00,8.38
2022-04-17 05:00:00,8.425
2022-04-17 05:15:00,8.49
2022-04-17 05:30:00,8.175
2022-04-17 05:45:00,8.77
2022-04-17 06:00:00,8.475
2022-04-17 06:15:00,8.96
2022-04-17 06:45:00,9.64
2022-04-17 07:15:00,11.22
2022-04-17 07:30:00,11.525
2022-04-17 07:45:00,12.67
2022-04-17 08:00:00,12.945
2022-04-17 08:15:00,13.65
2022-04-17 08:30:00,14.29
2022-04-17 08:45:00,14.91
2022-04-17 09:00:00,15.1
2022-04-17 09:15:00,15.52
2022-04-17 09:30:00,15.735
2022-04-17 09:45:00,15.95
2022-04-17 10:00:00,16.34
2022-04-17 10:15:00,16.33
2022-04-17 10:30:00,16.060000000000002
2022-04-17 10:45:00,16.61
2022-04-17 11:00:00,16.67
2022-04-17 11:15:00,16.68
2022-04-17 11:30:00,16.73
2022-04-17 11:45:00,16.45
2022-04-17 12:00:00,16.545
2022-04-17 12:15:00,16.63
2022-04-17 12:30:00,16.73
2022-04-17 12:45:00,16.68
2022-04-17 13:00:00,16.810000000000002
2022-04-17 13:15:00,16.94
2022-04-17 13:30:00,17.34
2022-04-17 13:45:00,17.28
2022-04-17 14:00:00,17.645000000000003
2022-04-17 14:15:00,17.71
2022-04-17 14:30:00,17.595
2022-04-17 14:45:00,17.71
2022-04-17 15:00:00,17.595
2022-04-17 15:15:00,17.73
2022-04-17 15:30:00,17.48
2022-04-17 15:45:00,16.89
2022-04-17 16:00:00,16.165
2022-04-17 16:15:00,15.44
2022-04-17 16:30:00,15.884999999999998
2022-04-17 16:45:00,16.33
2022-04-17 17:00:00,13.68
2022-04-17 17:15:00,15.74
2022-04-17 17:30:00,15.719999999999999
2022-04-17 17:45:00,10.98
2022-04-17 18:00:00,10.895
2022-04-17 18:15:00,10.81
2022-04-17 18:30:00,12.85
2022-04-17 18:45:00,11.73
2022-04-17 19:00:00,11.535
2022-04-17 19:15:00,11.53
2022-04-17 19:30:00,11.41
2022-04-17 19:45:00,10.92
2022-04-17 20:00:00,11.25
2022-04-17 20:15:00,11.34
2022-04-17 20:30:00,11.115
2022-04-17 20:45:00,10.9
2022-04-17 21:00:00,10.915
2022-04-17 21:15:00,10.9
2022-04-17 21:30:00,10.6
2022-04-17 21:45:00,10.15
2022-04-17 22:00:00,9.925
2022-04-17 22:15:00,9.8
2022-04-17 22:30:00,9.72
2022-04-17 22:45:00,9.64
2022-04-17 23:00:00,9.285
2022-04-17 23:15:00,9.42
2022-04-17 23:30:00,8.93
2022-04-18 00:00:00,8.48
2022-04-18 00:30:00,7.78
2022-04-18 00:45:00,7.72
2022-04-18 01:15:00,7.55
2022-04-18 01:30:00,7.4
2022-04-18 01:45:00,7.04
2022-04-18 02:00:00,7.140000000000001
2022-04-18 02:15:00,7.24
2022-04-18 02:45:00,6.8
2022-04-18 03:00:00,6.755
2022-04-18 03:15:00,6.6
2022-04-18 03:45:00,6.31
2022-04-18 04:00:00,6.31
2022-04-18 04:15:00,6.17
2022-04-18 04:45:00,5.84
2022-04-18 07:30:00,10.190000000000001
2022-04-18 08:00:00,11.075
2022-04-18 08:45:00,12.29
2022-04-18 09:30:00,13.18
2022-04-18 10:00:00,13.86
2022-04-18 10:15:00,14.5
2022-04-18 10:30:00,15.195
2022-04-18 10:45:00,15.76
2022-04-18 11:00:00,16.13
2022-04-18 11:15:00,16.62
2022-04-18 11:30:00,17.09
2022-04-18 11:45:00,17.06
2022-04-18 12:00:00,17.57
2022-04-18 12:15:00,18.06
2022-04-18 12:30:00,17.9
2022-04-18 12:45:00,17.55
2022-04-18 13:00:00,17.92
2022-04-18 13:15:00,18.29
2022-04-18 13:30:00,17.990000000000002
2022-04-18 13:45:00,18.09
2022-04-18 14:00:00,17.94
2022-04-18 14:15:00,18.17
2022-04-18 14:30:00,19.03
2022-04-18 14:45:00,19.01
2022-04-18 15:00:00,19.22
2022-04-18 15:15:00,19.47
2022-04-18 15:30:00,19.17
2022-04-18 15:45:00,18.59
2022-04-18 16:00:00,18.45
2022-04-18 16:15:00,18.86
2022-04-18 16:30:00,18.82
2022-04-18 16:45:00,18.31
2022-04-18 17:00:00,18.24
2022-04-18 17:15:00,17.65
2022-04-18 17:30:00,17.235
2022-04-18 17:45:00,12.25
2022-04-18 18:00:00,12.15
2022-04-18 18:15:00,13.59
2022-04-18 18:30:00,13.28
2022-04-18 18:45:00,10.63
2022-04-18 19:00:00,11.2
2022-04-18 19:15:00,11.78
2022-04-18 19:30:00,11.774999999999999
2022-04-18 19:45:00,11.61
2022-04-18 20:00:00,11.575
2022-04-18 20:15:00,11.54
2022-04-18 20:30:00,11.7
2022-04-18 20:45:00,11.17
2022-04-18 21:00:00,10.78
2022-04-18 21:15:00,10.65
2022-04-18 21:30:00,10.59
2022-04-18 21:45:00,10.59
2022-04-18 22:00:00,10.26
2022-04-18 22:15:00,9.87
2022-04-18 22:30:00,9.785
2022-04-18 22:45:00,9.7
2022-04-18 23:00:00,10.2
2022-04-18 23:15:00,10.04
2022-04-18 23:30:00,10.05
2022-04-18 23:45:00,10.05
2022-04-19 00:00:00,9.42
2022-04-19 00:15:00,9.81
2022-04-19 00:30:00,9.495000000000001
2022-04-19 00:45:00,9.55
2022-04-19 01:00:00,9.46
2022-04-19 01:30:00,8.83
2022-04-19 02:00:00,8.38
2022-04-19 02:30:00,8.254999999999999
2022-04-19 03:00:00,7.83
2022-04-19 03:15:00,7.79
2022-04-19 03:45:00,7.79
2022-04-19 04:15:00,7.29
2022-04-19 04:45:00,7.45
2022-04-19 06:15:00,8.52
2022-04-19 06:30:00,8.96
2022-04-19 06:45:00,9.7
2022-04-19 07:00:00,10.935
2022-04-19 07:15:00,10.98
2022-04-19 07:30:00,11.71
2022-04-19 07:45:00,12.26
2022-04-19 08:00:00,12.54
2022-04-19 08:15:00,13.17
2022-04-19 08:30:00,13.440000000000001
2022-04-19 08:45:00,13.71
2022-04-19 09:00:00,14.6
2022-04-19 09:15:00,15.73
2022-04-19 09:30:00,16.035
2022-04-19 09:45:00,16.45
2022-04-19 10:00:00,17.060000000000002
2022-04-19 10:15:00,17.79
2022-04-19 10:30:00,17.61
2022-04-19 10:45:00,18.5
2022-04-19 11:00:00,18.96
2022-04-19 11:15:00,19.39
2022-04-19 11:30:00,19.7
2022-04-19 11:45:00,20.32
2022-04-19 12:00:00,20.53
2022-04-19 12:15:00,20.76
2022-04-19 12:30:00,20.535
2022-04-19 12:45:00,20.45
2022-04-19 13:00:00,20.72
2022-04-19 13:15:00,20.55
2022-04-19 13:30:00,20.560000000000002
2022-04-19 13:45:00,20.57
2022-04-19 14:00:00,19.97
2022-04-19 14:15:00,20.01
2022-04-19 14:30:00,19.775
2022-04-19 14:45:00,19.79
2022-04-19 15:00:00,19.6
2022-04-19 15:15:00,19.07
2022-04-19 15:30:00,18.39
2022-04-19 15:45:00,18.26
2022-04-19 16:00:00,17.545
2022-04-19 16:15:00,17.06
2022-04-19 16:30:00,16.99
2022-04-19 16:45:00,16.905
2022-04-19 17:00:00,16.560000000000002
2022-04-19 17:15:00,16.3
2022-04-19 17:30:00,16.11
2022-04-19 17:45:00,13.42
2022-04-19 18:00:00,14.190000000000001
2022-04-19 18:15:00,14.96
2022-04-19 18:30:00,14.355
2022-04-19 18:45:00,14.25
2022-04-19 19:00:00,14.09
2022-04-19 19:15:00,13.93
2022-04-19 19:30:00,13.64
2022-04-19 19:45:00,13.42
2022-04-19 20:00:00,13.42
2022-04-19 20:15:00,13.42
2022-04-19 20:30:00,13.43
2022-04-19 20:45:00,11.98
2022-04-19 21:00:00,11.905000000000001
2022-04-19 21:15:00,11.69
2022-04-19 21:30:00,11.69
2022-04-19 21:45:00,11.69
2022-04-19 22:00:00,11.67
2022-04-19 22:15:00,11.809999999999999
2022-04-19 22:30:00,11.95
2022-04-19 22:45:00,11.504999999999999
2022-04-19 23:00:00,11.24
2022-04-19 23:15:00,11.4
2022-04-19 23:30:00,11.41
2022-04-19 23:45:00,11.28
2022-04-20 00:15:00,11.129999999999999
2022-04-20 00:30:00,11.24
2022-04-20 00:45:00,11.42
2022-04-20 01:00:00,11.07
2022-04-20 01:30:00,10.58
2022-04-20 01:45:00,10.485
2022-04-20 02:00:00,10.39
2022-04-20 02:15:00,9.635
2022-04-20 02:30:00,9.53
2022-04-20 02:45:00,9.31
2022-04-20 03:00:00,9.51
2022-04-20 03:15:00,9.315
2022-04-20 03:30:00,9.12
2022-04-20 03:45:00,9.05
2022-04-20 04:00:00,9.13
2022-04-20 04:15:00,8.9
2022-04-20 04:30:00,8.72
2022-04-20 04:45:00,8.445
2022-04-20 06:00:00,9.25
2022-04-20 06:15:00,9.445
2022-04-20 06:30:00,9.48
2022-04-20 06:45:00,9.925
2022-04-20 07:00:00,10.4
2022-04-20 07:15:00,10.41
2022-04-20 07:30:00,10.44
2022-04-20 07:45:00,10.74
2022-04-20 08:00:00,11.45
2022-04-20 08:15:00,11.53
2022-04-20 08:30:00,12.1
2022-04-20 08:45:00,12.36
2022-04-20 09:00:00,13.03
2022-04-20 09:15:00,13.27
2022-04-20 09:30:00,13.67
2022-04-20 09:45:00,13.67
2022-04-20 10:00:00,14.12
2022-04-20 10:15:00,13.754999999999999
2022-04-20 10:30:00,14.17
2022-04-20 10:45:00,14.18
2022-04-20 11:00:00,11.43
2022-04-20 11:15:00,13.8
2022-04-20 11:30:00,11.29
2022-04-20 11:45:00,10.055
2022-04-20 12:00:00,10.01
2022-04-20 12:15:00,10.32
2022-04-20 12:30:00,13.48
2022-04-20 12:45:00,13.879999999999999
2022-04-20 13:00:00,13.83
2022-04-20 13:15:00,10.515
2022-04-20 13:30:00,10.48
2022-04-20 13:45:00,10.59
2022-04-20 14:00:00,11.08
2022-04-20 14:15:00,10.97
2022-04-20 14:30:00,11.57
2022-04-20 14:45:00,11.57
2022-04-20 15:00:00,11.18
