Internal temperature area 1 (Celsius degree);Internal temperature area 2 (Celsius degree);External temperature (Celsius degree);HVAC power (kW);Date;Time
11.211;16.1;2.635;7.328;18/01/2022;01:00:00
14.989;19.0;2.73;9.943;18/01/2022;01:15:00
15.8;20.2;2.47;9.887;18/01/2022;01:30:00
15.95;20.2;2.4;9.942;18/01/2022;01:45:00
16.15;20.2;2.2;10.277;18/01/2022;02:00:00
16.05;20.2;2.18;10.241;18/01/2022;02:15:00
16.1;20.6;2.2;10.418;18/01/2022;02:30:00
16.05;20.6;2.29;10.354;18/01/2022;02:45:00
11.975;15.833;2.28;5.262;18/01/2022;03:00:00
13.6;18.25;2.27;11.32;18/01/2022;03:15:00
15.514;19.6;1.705;9.524;18/01/2022;03:30:00
15.8;20.24;1.61;9.833;18/01/2022;03:45:00
11.956;16.45;1.71;3.469;18/01/2022;04:00:00
13.662;17.667;1.81;11.044;18/01/2022;04:15:00
15.22;19.6;1.43;9.426;18/01/2022;04:30:00
15.45;19.8;1.41;9.828;18/01/2022;04:45:00
11.767;15.85;1.32;4.805;18/01/2022;05:00:00
13.911;18.44;1.69;11.826;18/01/2022;05:15:00
15.2;19.7;1.35;8.386;18/01/2022;05:30:00
13.956;19.888;1.56;14.818;18/01/2022;05:45:00
15.617;21.933;1.48;12.119;18/01/2022;06:00:00
15.85;22.2;1.65;11.366;18/01/2022;06:15:00
15.95;21.8;1.55;10.829;18/01/2022;06:30:00
16.0;21.8;1.75;10.777;18/01/2022;06:45:00
16.0;22.0;1.785;10.862;18/01/2022;07:00:00
15.85;22.1;1.91;11.258;18/01/2022;07:15:00
13.763;17.375;1.93;7.821;18/01/2022;07:30:00
14.688;21.4;2.5;12.583;18/01/2022;07:45:00
15.433;21.867;2.495;11.838;18/01/2022;08:00:00
15.667;21.5;2.72;11.603;18/01/2022;08:15:00
16.389;22.35;3.29;8.937;18/01/2022;08:30:00
16.05;21.933;5.1;8.752;18/01/2022;08:45:00
16.52;22.2;4.76;7.96;18/01/2022;09:00:00
16.8;22.2;6.15;7.886;18/01/2022;09:15:00
16.557;22.0;6.07;8.473;18/01/2022;09:30:00
17.083;22.533;6.51;7.925;18/01/2022;09:45:00
17.471;22.6;6.83;7.024;18/01/2022;10:00:00
17.583;22.64;7.81;6.952;18/01/2022;10:15:00
17.55;22.56;8.14;6.685;18/01/2022;10:30:00
17.586;22.48;8.87;6.989;18/01/2022;10:45:00
17.6;22.6;9.32;6.348;18/01/2022;11:00:00
17.8;22.48;10.4;7.017;18/01/2022;11:15:00
17.775;22.533;10.645;6.843;18/01/2022;11:30:00
17.75;22.4;10.67;6.592;18/01/2022;11:45:00
17.75;22.2;11.225;7.881;18/01/2022;12:00:00
17.7;22.4;11.46;7.639;18/01/2022;12:15:00
17.8;22.2;11.53;8.215;18/01/2022;12:30:00
17.7;22.2;11.65;7.847;18/01/2022;12:45:00
17.967;21.92;11.745;7.558;18/01/2022;13:00:00
18.35;22.6;11.86;6.801;18/01/2022;13:15:00
18.386;22.64;11.94;7.115;18/01/2022;13:30:00
18.457;22.6;12.11;7.038;18/01/2022;13:45:00
18.4;22.6;12.11;6.919;18/01/2022;14:00:00
18.4;22.533;12.2;7.032;18/01/2022;14:15:00
18.383;22.6;12.09;7.208;18/01/2022;14:30:00
18.26;22.6;11.72;7.6;18/01/2022;14:45:00
17.6;22.133;11.66;4.869;18/01/2022;15:00:00
16.575;20.857;11.11;2.516;18/01/2022;15:15:00
16.5;19.65;11.075;3.335;18/01/2022;15:30:00
16.4;19.257;10.12;2.466;18/01/2022;15:45:00
16.289;19.2;9.855;2.833;18/01/2022;16:00:00
16.425;19.543;9.59;3.415;18/01/2022;16:15:00
16.4;19.511;9.3;3.73;18/01/2022;16:30:00
16.488;19.6;8.33;3.358;18/01/2022;16:45:00
16.333;19.9;8.13;3.113;18/01/2022;17:00:00
16.3;19.733;7.54;3.786;18/01/2022;17:15:00
16.388;19.8;7.44;4.626;18/01/2022;17:30:00
16.225;19.6;7.17;4.801;18/01/2022;17:45:00
16.188;19.462;6.825;3.984;18/01/2022;18:00:00
16.75;20.6;6.7;4.969;18/01/2022;18:15:00
16.733;20.4;6.18;4.756;18/01/2022;18:30:00
16.633;20.2;5.87;4.682;18/01/2022;18:45:00
16.55;20.24;5.815;4.727;18/01/2022;19:00:00
16.4;20.0;5.84;4.715;18/01/2022;19:15:00
16.4;20.0;5.33;4.778;18/01/2022;19:30:00
16.4;19.8;5.01;4.769;18/01/2022;19:45:00
16.3;19.8;5.025;4.835;18/01/2022;20:00:00
16.15;19.8;4.98;4.807;18/01/2022;20:15:00
16.2;19.6;4.66;5.001;18/01/2022;20:30:00
16.65;20.4;4.45;6.546;18/01/2022;20:45:00
16.2;20.6;4.365;4.972;18/01/2022;21:00:00
13.9;18.011;4.01;7.282;18/01/2022;21:15:00
15.122;18.988;3.84;6.226;18/01/2022;21:30:00
13.471;16.8;3.78;7.329;18/01/2022;21:45:00
16.087;19.7;3.72;8.534;18/01/2022;22:00:00
16.433;19.7;3.68;7.727;18/01/2022;22:15:00
14.25;17.52;3.53;5.356;18/01/2022;22:30:00
13.85;17.82;3.52;9.553;18/01/2022;22:45:00
16.267;20.4;3.325;8.578;18/01/2022;23:00:00
16.267;21.0;3.28;7.7;18/01/2022;23:15:00
16.45;21.04;3.075;7.238;18/01/2022;23:30:00
16.6;21.0;3.05;7.903;18/01/2022;23:45:00
12.971;17.6;3.08;4.149;19/01/2022;00:00:00
13.833;17.871;2.91;10.158;19/01/2022;00:15:00
16.086;20.067;2.53;8.969;19/01/2022;00:30:00
16.533;20.667;2.37;9.099;19/01/2022;00:45:00
13.171;17.271;2.47;3.781;19/01/2022;01:00:00
14.175;17.786;2.7;9.005;19/01/2022;01:15:00
15.86;20.2;2.53;7.492;19/01/2022;01:30:00
15.95;20.6;2.36;7.494;19/01/2022;01:45:00
15.3;18.7;2.055;7.186;19/01/2022;02:00:00
12.033;16.3;2.1;7.825;19/01/2022;02:15:00
15.478;19.333;2.01;10.057;19/01/2022;02:30:00
15.7;20.2;1.92;8.462;19/01/2022;02:45:00
15.967;20.6;1.78;8.862;19/01/2022;03:00:00
16.2;20.6;1.58;8.504;19/01/2022;03:15:00
16.16;20.6;1.59;9.214;19/01/2022;03:30:00
16.05;20.6;1.47;9.982;19/01/2022;03:45:00
12.925;17.314;1.41;6.582;19/01/2022;04:00:00
12.714;16.738;1.61;9.58;19/01/2022;04:15:00
15.3;19.52;1.23;9.828;19/01/2022;04:30:00
15.7;20.2;1.1;9.953;19/01/2022;04:45:00
12.757;16.1;1.22;5.139;19/01/2022;05:00:00
12.244;16.4;1.34;9.878;19/01/2022;05:15:00
14.9;19.28;0.975;9.341;19/01/2022;05:30:00
14.137;20.1;0.96;15.559;19/01/2022;05:45:00
13.814;18.85;0.91;9.102;19/01/2022;06:00:00
13.775;20.314;1.26;14.848;19/01/2022;06:15:00
14.633;20.912;0.97;13.135;19/01/2022;06:30:00
14.844;20.814;0.88;10.035;19/01/2022;06:45:00
15.386;21.92;1.085;12.398;19/01/2022;07:00:00
15.92;21.84;1.36;10.246;19/01/2022;07:15:00
16.033;22.2;0.9;9.9;19/01/2022;07:30:00
16.4;22.4;0.81;10.015;19/01/2022;07:45:00
16.45;22.88;1.51;9.581;19/01/2022;08:00:00
14.8;21.2;2.03;9.261;19/01/2022;08:15:00
13.95;19.925;2.315;11.894;19/01/2022;08:30:00
15.786;22.4;3.28;10.633;19/01/2022;08:45:00
16.52;22.4;3.835;9.811;19/01/2022;09:00:00
17.017;22.6;5.16;7.904;19/01/2022;09:15:00
16.86;22.533;5.16;7.541;19/01/2022;09:30:00
17.043;22.2;5.68;7.476;19/01/2022;09:45:00
17.25;22.6;6.305;6.896;19/01/2022;10:00:00
17.467;22.8;6.8;6.88;19/01/2022;10:15:00
17.44;22.667;7.0;6.915;19/01/2022;10:30:00
17.514;22.686;7.39;6.728;19/01/2022;10:45:00
17.625;22.48;7.535;6.784;19/01/2022;11:00:00
17.75;22.6;7.59;6.346;19/01/2022;11:15:00
17.75;22.6;7.72;6.139;19/01/2022;11:30:00
17.717;22.6;8.35;6.396;19/01/2022;11:45:00
17.68;22.24;8.535;6.182;19/01/2022;12:00:00
17.771;22.667;8.84;6.82;19/01/2022;12:15:00
17.8;22.56;8.845;6.187;19/01/2022;12:30:00
17.729;22.32;9.01;6.478;19/01/2022;12:45:00
17.843;22.56;9.21;6.646;19/01/2022;13:00:00
17.938;22.6;9.25;6.917;19/01/2022;13:15:00
17.814;22.6;9.49;6.157;19/01/2022;13:30:00
17.85;22.8;8.99;6.75;19/01/2022;13:45:00
18.28;23.0;8.895;6.37;19/01/2022;14:00:00
18.4;22.8;8.73;6.374;19/01/2022;14:15:00
18.383;23.0;8.755;6.406;19/01/2022;14:30:00
18.42;22.867;8.07;6.432;19/01/2022;14:45:00
18.35;23.0;7.675;6.135;19/01/2022;15:00:00
16.85;20.171;7.86;1.75;19/01/2022;15:15:00
16.422;19.543;7.985;3.783;19/01/2022;15:30:00
16.45;19.886;7.75;3.58;19/01/2022;15:45:00
16.333;19.9;5.85;3.222;19/01/2022;16:00:00
16.343;19.733;5.76;4.795;19/01/2022;16:15:00
16.86;20.8;5.395;5.154;19/01/2022;16:30:00
16.25;19.714;5.33;3.913;19/01/2022;16:45:00
16.26;20.444;4.85;3.802;19/01/2022;17:00:00
15.2;18.45;4.67;5.463;19/01/2022;17:15:00
15.925;19.567;4.135;4.036;19/01/2022;17:30:00
15.612;18.567;4.11;6.267;19/01/2022;17:45:00
16.56;19.867;3.825;6.861;19/01/2022;18:00:00
14.678;17.033;3.86;4.626;19/01/2022;18:15:00
15.163;19.333;3.765;7.087;19/01/2022;18:30:00
16.2;20.4;3.6;5.715;19/01/2022;18:45:00
16.22;20.2;3.655;5.092;19/01/2022;19:00:00
16.1;20.133;3.69;4.978;19/01/2022;19:15:00
16.1;20.2;3.8;4.925;19/01/2022;19:30:00
15.95;20.4;3.85;4.962;19/01/2022;19:45:00
16.06;20.4;3.855;4.825;19/01/2022;20:00:00
16.1;20.2;3.86;4.89;19/01/2022;20:15:00
16.15;20.2;3.595;4.838;19/01/2022;20:30:00
16.34;20.133;3.46;4.923;19/01/2022;20:45:00
16.15;20.24;3.58;4.881;19/01/2022;21:00:00
16.15;20.2;3.7;4.872;19/01/2022;21:15:00
16.1;20.133;3.495;4.836;19/01/2022;21:30:00
16.0;20.2;3.26;4.975;19/01/2022;21:45:00
15.957;20.4;3.305;4.975;19/01/2022;22:00:00
16.217;20.4;3.38;6.159;19/01/2022;22:15:00
16.6;21.067;3.2;6.571;19/01/2022;22:30:00
16.733;21.067;3.07;6.669;19/01/2022;22:45:00
16.633;21.4;3.01;6.75;19/01/2022;23:00:00
16.75;21.0;3.15;6.712;19/01/2022;23:15:00
13.725;18.171;3.055;7.855;19/01/2022;23:30:00
15.5;19.44;2.96;7.718;19/01/2022;23:45:00
16.017;20.0;2.99;7.716;20/01/2022;00:00:00
14.089;17.34;3.06;5.9;20/01/2022;00:15:00
13.144;17.95;2.89;10.819;20/01/2022;00:30:00
16.129;20.0;2.8;8.614;20/01/2022;00:45:00
16.65;20.667;2.84;9.192;20/01/2022;01:00:00
14.283;16.9;2.82;5.841;20/01/2022;01:15:00
13.712;17.929;2.88;10.731;20/01/2022;01:30:00
16.457;20.2;2.87;9.782;20/01/2022;01:45:00
15.775;20.025;2.85;7.118;20/01/2022;02:00:00
13.737;17.462;2.83;9.832;20/01/2022;02:15:00
12.756;16.957;2.79;5.725;20/01/2022;02:30:00
15.3;19.6;2.73;9.183;20/01/2022;02:45:00
16.0;20.6;2.74;9.167;20/01/2022;03:00:00
15.64;19.92;2.75;9.423;20/01/2022;03:15:00
12.589;16.82;2.68;7.363;20/01/2022;03:30:00
15.511;19.013;2.69;9.097;20/01/2022;03:45:00
16.5;20.4;2.68;9.417;20/01/2022;04:00:00
15.62;18.25;2.57;8.547;20/01/2022;04:15:00
12.456;16.8;2.63;5.315;20/01/2022;04:30:00
14.625;18.183;2.44;6.751;20/01/2022;04:45:00
15.54;18.183;2.48;6.872;20/01/2022;05:00:00
12.883;16.775;2.51;4.569;20/01/2022;05:15:00
14.133;18.213;2.48;7.759;20/01/2022;05:30:00
14.767;20.871;2.45;11.989;20/01/2022;05:45:00
15.975;22.212;2.495;12.96;20/01/2022;06:00:00
13.933;19.271;2.57;8.229;20/01/2022;06:15:00
15.586;22.267;2.52;12.228;20/01/2022;06:30:00
16.588;22.533;2.49;10.259;20/01/2022;06:45:00
16.817;22.6;2.525;9.265;20/01/2022;07:00:00
13.875;20.0;2.66;9.439;20/01/2022;07:15:00
16.125;22.267;2.595;10.839;20/01/2022;07:30:00
16.971;22.6;2.74;8.253;20/01/2022;07:45:00
17.356;22.686;2.81;8.496;20/01/2022;08:00:00
17.375;22.6;2.88;8.874;20/01/2022;08:15:00
14.6;19.844;3.17;9.409;20/01/2022;08:30:00
15.244;21.833;3.47;11.746;20/01/2022;08:45:00
16.943;22.6;3.71;9.61;20/01/2022;09:00:00
17.357;22.6;3.85;8.059;20/01/2022;09:15:00
17.1;22.4;4.15;7.169;20/01/2022;09:30:00
17.367;22.6;4.54;7.086;20/01/2022;09:45:00
17.5;22.6;4.73;6.728;20/01/2022;10:00:00
17.575;22.6;4.92;6.541;20/01/2022;10:15:00
17.533;22.56;5.72;6.527;20/01/2022;10:30:00
17.529;22.6;5.98;6.74;20/01/2022;10:45:00
17.54;22.667;6.26;6.497;20/01/2022;11:00:00
17.733;22.6;6.54;6.553;20/01/2022;11:15:00
17.833;22.6;6.87;6.344;20/01/2022;11:30:00
17.825;22.533;6.92;6.34;20/01/2022;11:45:00
17.7;22.6;7.1;7.123;20/01/2022;12:00:00
17.525;22.2;7.42;7.081;20/01/2022;12:15:00
17.6;22.2;7.395;7.527;20/01/2022;12:30:00
17.7;22.6;7.53;7.15;20/01/2022;12:45:00
17.583;22.133;7.46;6.621;20/01/2022;13:00:00
17.4;21.92;7.39;7.704;20/01/2022;13:15:00
17.262;22.171;7.555;8.556;20/01/2022;13:30:00
17.429;22.16;7.58;9.184;20/01/2022;13:45:00
16.3;21.143;7.54;9.617;20/01/2022;14:00:00
16.886;22.333;7.45;10.946;20/01/2022;14:15:00
17.66;22.8;7.445;7.154;20/01/2022;14:30:00
17.783;22.8;6.88;6.607;20/01/2022;14:45:00
17.929;22.6;6.95;6.159;20/01/2022;15:00:00
16.413;20.8;6.56;3.016;20/01/2022;15:15:00
16.425;20.057;6.225;4.051;20/01/2022;15:30:00
16.322;20.0;5.81;3.588;20/01/2022;15:45:00
16.338;20.0;5.52;3.98;20/01/2022;16:00:00
16.357;19.867;5.47;4.604;20/01/2022;16:15:00
16.025;19.771;5.07;4.619;20/01/2022;16:30:00
16.733;20.933;4.82;5.839;20/01/2022;16:45:00
16.243;20.5;4.605;4.299;20/01/2022;17:00:00
16.025;19.6;4.46;4.862;20/01/2022;17:15:00
16.6;20.6;4.38;5.126;20/01/2022;17:30:00
16.467;20.2;4.1;5.05;20/01/2022;17:45:00
16.35;20.6;4.04;4.986;20/01/2022;18:00:00
15.843;19.617;3.81;3.954;20/01/2022;18:15:00
15.133;18.35;3.59;7.652;20/01/2022;18:30:00
15.65;18.76;3.57;4.5;20/01/2022;18:45:00
12.871;16.386;3.34;8.289;20/01/2022;19:00:00
15.0;19.762;3.34;10.729;20/01/2022;19:15:00
16.262;20.6;3.05;6.81;20/01/2022;19:30:00
13.7;17.889;2.95;9.258;20/01/2022;19:45:00
16.183;20.333;2.82;9.45;20/01/2022;20:00:00
16.68;20.8;2.69;9.282;20/01/2022;20:15:00
13.237;16.75;2.505;5.169;20/01/2022;20:30:00
14.475;18.0;2.17;9.609;20/01/2022;20:45:00
16.0;19.8;2.165;8.734;20/01/2022;21:00:00
15.9;19.6;2.16;9.814;20/01/2022;21:15:00
12.55;15.583;1.775;3.441;20/01/2022;21:30:00
14.144;18.229;1.74;9.518;20/01/2022;21:45:00
15.914;19.8;1.615;8.974;20/01/2022;22:00:00
15.775;20.2;1.7;9.545;20/01/2022;22:15:00
12.189;16.9;1.56;5.943;20/01/2022;22:30:00
14.925;18.82;1.15;10.375;20/01/2022;22:45:00
16.05;20.2;1.15;9.918;20/01/2022;23:00:00
16.15;20.2;1.36;9.998;20/01/2022;23:15:00
15.95;20.4;1.365;8.887;20/01/2022;23:30:00
13.029;17.467;0.99;6.477;20/01/2022;23:45:00
12.511;16.575;1.085;10.18;21/01/2022;00:00:00
15.386;19.44;1.42;8.525;21/01/2022;00:15:00
16.0;20.6;1.165;9.327;21/01/2022;00:30:00
16.15;20.6;0.72;9.282;21/01/2022;00:45:00
13.75;17.2;0.935;5.402;21/01/2022;01:00:00
11.678;16.1;0.86;7.043;21/01/2022;01:15:00
14.512;18.22;0.79;9.96;21/01/2022;01:30:00
14.875;19.4;0.65;9.923;21/01/2022;01:45:00
12.1;17.329;0.685;7.154;21/01/2022;02:00:00
11.4;15.4;0.73;7.464;21/01/2022;02:15:00
14.425;18.633;0.5;9.703;21/01/2022;02:30:00
15.1;19.2;0.27;9.624;21/01/2022;02:45:00
12.375;16.3;0.43;7.286;21/01/2022;03:00:00
11.033;15.683;0.42;8.429;21/01/2022;03:15:00
14.625;18.625;0.0;10.169;21/01/2022;03:30:00
15.25;19.733;-0.06;10.137;21/01/2022;03:45:00
15.4;20.0;0.39;10.142;21/01/2022;04:00:00
15.35;20.0;0.87;10.016;21/01/2022;04:15:00
15.033;19.2;0.29;8.846;21/01/2022;04:30:00
10.988;15.2;-0.44;4.709;21/01/2022;04:45:00
13.5;17.56;-0.22;12.444;21/01/2022;05:00:00
14.486;18.82;-0.05;8.365;21/01/2022;05:15:00
15.02;20.4;-0.12;8.977;21/01/2022;05:30:00
13.689;19.05;0.0;15.298;21/01/2022;05:45:00
13.783;20.929;0.05;11.85;21/01/2022;06:00:00
12.525;18.112;-0.07;13.362;21/01/2022;06:15:00
14.886;22.4;-0.075;11.254;21/01/2022;06:30:00
14.975;22.243;-0.08;10.827;21/01/2022;06:45:00
15.117;22.66;0.025;10.619;21/01/2022;07:00:00
15.3;21.76;0.06;10.297;21/01/2022;07:15:00
15.583;22.067;-0.3;10.522;21/01/2022;07:30:00
15.72;22.4;-0.14;10.907;21/01/2022;07:45:00
13.767;17.625;0.26;7.753;21/01/2022;08:00:00
13.987;20.029;0.77;12.943;21/01/2022;08:15:00
14.856;21.7;1.26;13.272;21/01/2022;08:30:00
15.362;21.44;2.29;10.429;21/01/2022;08:45:00
15.875;22.0;3.085;9.318;21/01/2022;09:00:00
16.167;22.2;4.18;7.96;21/01/2022;09:15:00
16.317;22.2;3.845;7.834;21/01/2022;09:30:00
16.562;22.2;3.97;7.759;21/01/2022;09:45:00
16.7;22.4;5.02;7.263;21/01/2022;10:00:00
16.76;22.333;5.78;7.59;21/01/2022;10:15:00
16.8;22.6;6.08;7.35;21/01/2022;10:30:00
16.8;22.6;6.53;7.015;21/01/2022;10:45:00
17.2;22.6;6.7;6.922;21/01/2022;11:00:00
16.8;22.08;7.05;8.617;21/01/2022;11:15:00
17.3;22.8;7.255;7.193;21/01/2022;11:30:00
17.543;22.6;7.46;6.416;21/01/2022;11:45:00
17.3;22.2;7.5;6.999;21/01/2022;12:00:00
17.08;22.24;8.32;6.835;21/01/2022;12:15:00
17.25;22.2;8.405;7.187;21/01/2022;12:30:00
17.4;22.2;8.46;6.844;21/01/2022;12:45:00
17.38;22.2;8.565;7.019;21/01/2022;13:00:00
17.586;22.64;8.67;6.909;21/01/2022;13:15:00
17.52;22.6;8.765;6.645;21/01/2022;13:30:00
17.82;22.6;8.74;6.248;21/01/2022;13:45:00
17.9;22.914;8.725;6.003;21/01/2022;14:00:00
17.74;22.8;8.78;7.119;21/01/2022;14:15:00
17.857;22.733;8.73;6.376;21/01/2022;14:30:00
17.84;22.6;8.15;6.319;21/01/2022;14:45:00
17.786;22.6;8.285;6.137;21/01/2022;15:00:00
16.433;20.4;8.42;2.863;21/01/2022;15:15:00
16.257;20.25;8.15;3.766;21/01/2022;15:30:00
16.8;21.12;7.3;4.746;21/01/2022;15:45:00
15.833;19.943;7.19;3.621;21/01/2022;16:00:00
16.66;21.0;6.66;4.844;21/01/2022;16:15:00
16.8;21.0;6.32;4.628;21/01/2022;16:30:00
16.8;20.96;5.62;4.669;21/01/2022;16:45:00
16.9;21.067;5.42;4.664;21/01/2022;17:00:00
15.929;19.733;4.77;3.873;21/01/2022;17:15:00
16.433;20.6;4.48;5.245;21/01/2022;17:30:00
16.35;20.4;4.19;5.127;21/01/2022;17:45:00
16.25;20.16;3.4;5.233;21/01/2022;18:00:00
15.533;18.717;3.22;4.107;21/01/2022;18:15:00
14.025;18.25;3.165;8.168;21/01/2022;18:30:00
14.162;17.712;3.05;5.115;21/01/2022;18:45:00
14.833;19.3;2.89;8.802;21/01/2022;19:00:00
16.36;21.2;2.97;7.645;21/01/2022;19:15:00
16.3;21.467;2.77;7.305;21/01/2022;19:30:00
16.4;21.333;2.29;7.378;21/01/2022;19:45:00
16.433;21.333;2.25;7.561;21/01/2022;20:00:00
16.5;21.0;2.18;7.605;21/01/2022;20:15:00
16.45;21.0;2.13;7.829;21/01/2022;20:30:00
16.5;21.0;1.83;7.719;21/01/2022;20:45:00
16.267;20.96;1.42;7.596;21/01/2022;21:00:00
16.15;20.96;1.64;7.654;21/01/2022;21:15:00
16.3;20.96;1.21;7.801;21/01/2022;21:30:00
16.45;21.0;1.21;7.511;21/01/2022;21:45:00
16.333;21.0;1.255;7.558;21/01/2022;22:00:00
16.16;20.6;1.3;7.625;21/01/2022;22:15:00
16.25;21.2;0.9;7.901;21/01/2022;22:30:00
16.1;20.8;0.81;7.811;21/01/2022;22:45:00
15.9;20.4;0.61;7.691;21/01/2022;23:00:00
15.933;20.6;0.72;7.868;21/01/2022;23:15:00
15.767;20.2;0.69;7.974;21/01/2022;23:30:00
15.85;20.2;0.37;8.243;21/01/2022;23:45:00
14.3;18.486;0.05;9.047;23/01/2022;00:00:00
14.967;19.6;0.22;9.315;23/01/2022;00:15:00
15.15;19.8;0.025;9.443;23/01/2022;00:30:00
15.1;19.8;-0.1;10.003;23/01/2022;00:45:00
11.0;15.55;0.09;4.196;23/01/2022;01:00:00
13.044;17.55;0.29;13.184;23/01/2022;01:15:00
14.625;19.2;0.04;8.984;23/01/2022;01:30:00
14.75;19.333;-0.03;9.305;23/01/2022;01:45:00
14.775;19.4;0.16;9.286;23/01/2022;02:00:00
14.733;19.6;0.35;10.098;23/01/2022;02:15:00
14.5;19.68;0.04;9.983;23/01/2022;02:30:00
10.456;15.64;-0.03;5.049;23/01/2022;02:45:00
11.922;16.883;0.09;11.841;23/01/2022;03:00:00
14.071;18.433;0.17;8.482;23/01/2022;03:15:00
14.6;18.433;0.36;8.919;23/01/2022;03:30:00
14.767;19.067;0.44;8.816;23/01/2022;03:45:00
14.75;19.0;0.31;8.768;23/01/2022;04:00:00
14.7;18.971;0.31;8.591;23/01/2022;04:15:00
14.75;19.04;0.205;9.176;23/01/2022;04:30:00
11.757;15.3;0.04;4.842;23/01/2022;04:45:00
11.478;16.6;0.075;10.639;23/01/2022;05:00:00
14.0;18.433;0.36;9.091;23/01/2022;05:15:00
14.5;19.2;0.185;8.993;23/01/2022;05:30:00
14.75;19.2;0.2;8.991;23/01/2022;05:45:00
14.75;19.2;0.765;9.093;23/01/2022;06:00:00
15.05;19.467;0.88;9.807;23/01/2022;06:15:00
11.871;16.914;0.97;4.745;23/01/2022;06:30:00
11.8;16.186;0.98;11.381;23/01/2022;06:45:00
14.5;18.72;0.97;8.866;23/01/2022;07:00:00
15.05;19.467;0.99;8.948;23/01/2022;07:15:00
15.25;19.867;0.97;9.185;23/01/2022;07:30:00
15.25;19.867;1.06;9.159;23/01/2022;07:45:00
15.25;20.267;1.295;9.109;23/01/2022;08:00:00
15.25;20.0;1.66;9.106;23/01/2022;08:15:00
15.233;20.0;1.68;9.303;23/01/2022;08:30:00
12.263;17.45;2.14;4.389;23/01/2022;08:45:00
12.112;16.383;2.4;9.338;23/01/2022;09:00:00
14.462;18.58;2.89;9.576;23/01/2022;09:15:00
15.15;19.467;3.14;9.183;23/01/2022;09:30:00
12.143;16.675;3.54;5.788;23/01/2022;09:45:00
13.362;17.6;3.92;6.025;23/01/2022;10:00:00
14.0;17.54;4.3;6.334;23/01/2022;10:15:00
14.167;17.9;4.96;6.236;23/01/2022;10:30:00
14.267;17.9;5.67;5.88;23/01/2022;10:45:00
13.614;17.3;5.98;3.925;23/01/2022;11:00:00
13.833;17.367;6.8;5.916;23/01/2022;11:15:00
15.1;18.6;7.035;5.182;23/01/2022;11:30:00
15.35;19.0;7.11;4.644;23/01/2022;11:45:00
15.5;19.0;7.665;4.653;23/01/2022;12:00:00
15.55;19.067;7.71;4.607;23/01/2022;12:15:00
15.65;19.4;7.855;4.665;23/01/2022;12:30:00
15.85;19.6;8.25;4.648;23/01/2022;12:45:00
15.88;19.4;8.39;4.684;23/01/2022;13:00:00
15.94;19.486;8.79;4.58;23/01/2022;13:15:00
16.0;19.6;8.52;4.652;23/01/2022;13:30:00
16.0;19.4;8.6;4.656;23/01/2022;13:45:00
16.1;19.6;8.82;4.644;23/01/2022;14:00:00
16.15;19.933;9.01;4.634;23/01/2022;14:15:00
16.2;19.667;9.06;4.681;23/01/2022;14:30:00
16.05;19.4;9.03;4.623;23/01/2022;14:45:00
16.1;19.467;8.955;4.661;23/01/2022;15:00:00
15.933;19.2;9.04;4.724;23/01/2022;15:15:00
15.967;19.4;8.64;4.693;23/01/2022;15:30:00
16.0;19.4;8.0;4.643;23/01/2022;15:45:00
16.05;19.467;7.83;4.671;23/01/2022;16:00:00
16.15;19.467;7.66;4.711;23/01/2022;16:15:00
16.0;19.333;6.87;4.713;23/01/2022;16:30:00
15.95;19.467;6.18;4.806;23/01/2022;16:45:00
15.933;19.333;5.84;5.044;23/01/2022;17:00:00
15.8;19.333;4.97;5.259;23/01/2022;17:15:00
15.85;19.4;4.76;5.248;23/01/2022;17:30:00
15.75;19.4;4.37;5.303;23/01/2022;17:45:00
15.833;19.0;4.22;5.86;23/01/2022;18:00:00
16.2;20.133;3.8;7.077;23/01/2022;18:15:00
16.4;20.8;3.73;7.153;23/01/2022;18:30:00
16.5;20.867;3.55;7.372;23/01/2022;18:45:00
16.5;20.6;3.43;7.599;23/01/2022;19:00:00
16.5;20.4;2.97;7.936;23/01/2022;19:15:00
15.0;17.65;2.95;9.158;23/01/2022;19:30:00
11.643;14.78;2.64;5.911;23/01/2022;19:45:00
14.233;17.84;2.545;9.58;23/01/2022;20:00:00
15.8;19.2;2.46;8.527;23/01/2022;20:15:00
15.667;19.6;2.35;8.739;23/01/2022;20:30:00
11.912;15.986;2.27;5.649;23/01/2022;20:45:00
14.156;18.067;2.125;8.78;23/01/2022;21:00:00
15.5;19.2;2.11;9.604;23/01/2022;21:15:00
14.9;18.05;1.9;8.825;23/01/2022;21:30:00
11.35;15.767;1.75;6.128;23/01/2022;21:45:00
14.144;18.067;1.62;8.947;23/01/2022;22:00:00
15.35;19.2;1.82;9.51;23/01/2022;22:15:00
14.3;18.44;1.605;8.069;23/01/2022;22:30:00
11.511;15.9;1.23;8.6;23/01/2022;22:45:00
14.778;18.5;1.18;8.976;23/01/2022;23:00:00
15.5;19.4;1.49;8.426;23/01/2022;23:15:00
15.8;20.0;1.395;8.835;23/01/2022;23:30:00
15.767;20.0;1.24;9.325;23/01/2022;23:45:00
12.433;17.029;1.325;4.0;24/01/2022;00:00:00
12.778;16.833;1.6;12.264;24/01/2022;00:15:00
15.133;19.2;1.62;8.379;24/01/2022;00:30:00
15.6;19.8;1.24;8.739;24/01/2022;00:45:00
